"ROU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2014"",14061,"							
"ROU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2015"",17471,"							
"ROU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2016"",18744,"							
"ROU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2017"",18177,"							
"ROU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2018"",19937,"							
"ROU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2019"",20553,"							
"BIH,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2007"",2038,"							
"BIH,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2008"",2113,"							
"BIH,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2009"",1951,"							
"BIH,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2011"",1454,"							
"BIH,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2012"",1926,"							
"BIH,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2013"",1750,"							
"BIH,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2014"",1660,"							
"BIH,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2015"",1690,"							
"BIH,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2016"",1706,"							
"BIH,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2017"",1661,"							
"MLT,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2014"",1939.6382437894,""P"""							
"MLT,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2015"",1953.8873719776,""P"""							
"MLT,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2016"",1968.1365001658,""P"""							
"MLT,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2017"",1982.385628354,""P"""							
